date,branch_id,branch_name,dish_id,dish_name,category,quantity,revenue,event_flag,weather_condition,temperature,precipitation_mm
2025-03-19,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,242,15730000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,251,8785000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,65,3250000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,45,2700000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,64,2560000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,48,1680000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,67,3350000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,450,12600000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,162,4860000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,130,4550000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,157,4710000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,133,5054000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,163,6846000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,70,3150000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,81,2835000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,78,4680000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,38,2090000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,127,8255000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,58,3770000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,90,4950000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,199,10945000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,96,5760000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,141,9165000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,287,10045000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,83,4150000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,59,3540000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,50,2000000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,119,4165000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,135,6750000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,319,8932000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,148,4440000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,144,5040000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,58,1740000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,199,7562000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,319,13398000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,103,4635000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,81,2835000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,137,8220000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,85,4675000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,167,10855000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,76,4940000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,65,3575000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,109,5995000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,131,7860000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,90,5850000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,85,2975000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,34,1700000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,60,3600000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,68,2720000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,35,1225000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,42,2100000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,215,6020000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,104,3120000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,84,2940000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,69,2070000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,82,3116000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,102,4284000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,49,2205000,,nang_dep,32.0,0.0
2025-03-19,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,63,2205000,,nang_dep,32.0,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,139,8340000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,94,5170000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,135,8775000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,116,7540000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,115,6325000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,264,14520000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,145,8700000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,162,10530000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,256,8960000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,67,3350000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,59,3540000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,77,3080000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,47,1645000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,56,2800000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,467,13076000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,176,5280000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,133,4655000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,132,3960000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,154,5852000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,169,7098000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,65,2925000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,72,2520000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,80,4800000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,46,2530000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,111,7215000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,53,3445000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,75,4125000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,214,11770000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,114,6840000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,138,8970000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,283,9905000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,82,4100000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,51,3060000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,50,2000000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,124,4340000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,135,6750000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,257,7196000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,170,5100000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,139,4865000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,65,1950000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,202,7676000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,279,11718000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,106,4770000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,68,2380000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,116,6960000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,111,6105000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,162,10530000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,85,5525000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,70,3850000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,121,6655000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,142,8520000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,85,5525000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,94,3290000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,33,1650000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,71,4260000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,70,2800000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,34,1190000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,35,1750000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,238,6664000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,90,2700000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,76,2660000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,69,2070000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,101,3838000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,91,3822000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,39,1755000,,nang_dep,31.4,0.0
2025-03-20,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,59,2065000,,nang_dep,31.4,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,132,7920000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,81,4455000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,123,7995000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,107,6955000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,95,5225000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,274,15070000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,142,8520000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,162,10530000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,305,10675000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,71,3550000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,45,2700000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,70,2800000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,45,1575000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,68,3400000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,387,10836000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,142,4260000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,96,3360000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,129,3870000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,167,6346000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,162,6804000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,76,3420000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,57,1995000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,32,1920000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,20,1100000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,44,2860000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,24,1560000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,33,1815000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,88,4840000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,48,2880000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,56,3640000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,145,5075000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,27,1350000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,26,1560000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,21,840000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,33,1155000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,45,2250000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,117,3276000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,61,1830000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,69,2415000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,31,930000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,83,3154000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,111,4662000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,44,1980000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,35,1225000,thoi_tiet_cuc_doan,nang_dep,31.0,0.0
2025-03-21,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,129,7740000,,nang_dep,31.0,0.0
2025-03-21,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,111,6105000,,nang_dep,31.0,0.0
